pipeline,attack_type,attack_id,attack_name,truth_count,prediction_count,tp,fp,fn,precision,recall,f1,jaccard,mapping_accuracy,detection_accuracy,ground_truth_cves,predicted_cves
baseline,Technique,T1552.003,Unsecured Credentials: Bash History,1,20,0,20,1,0.0,0.0,0.0,0.0,0.0,1.0,['CVE-2005-1835'],"['CVE-2000-0506', 'CVE-2001-1483', 'CVE-2002-0018', 'CVE-2002-1688', 'CVE-2004-0778', 'CVE-2004-2397', 'CVE-2005-1688', 'CVE-2005-2188', 'CVE-2005-2314', 'CVE-2007-1409', 'CVE-2007-5626', 'CVE-2007-5778', 'CVE-2008-1567', 'CVE-2008-2433', 'CVE-2009-0964', 'CVE-2009-2272', 'CVE-2009-3611', 'CVE-2020-7010', 'CVE-2022-29959', 'CVE-2022-29964']"
baseline,Technique,T1552.004,Unsecured Credentials: Private Keys,72,20,7,13,65,0.35,0.09722222222222222,0.15217391304347827,0.08235294117647059,0.0,1.0,"['CVE-2000-0944', 'CVE-2001-1481', 'CVE-2001-1527', 'CVE-2001-1536', 'CVE-2001-1537', 'CVE-2002-1696', 'CVE-2002-1800', 'CVE-2002-1949', 'CVE-2002-2077', 'CVE-2003-0001', 'CVE-2003-0291', 'CVE-2004-1852', 'CVE-2004-2397', 'CVE-2005-0408', 'CVE-2005-1406', 'CVE-2005-1794', 'CVE-2005-1828', 'CVE-2005-1835', 'CVE-2005-1858', 'CVE-2005-2160', 'CVE-2005-2209', 'CVE-2005-2227', 'CVE-2005-3140', 'CVE-2005-3180', 'CVE-2005-3276', 'CVE-2005-3435', 'CVE-2007-0681', 'CVE-2007-4786', 'CVE-2007-4961', 'CVE-2007-5626', 'CVE-2007-5778', 'CVE-2008-0087', 'CVE-2008-0141', 'CVE-2008-0166', 'CVE-2008-0174', 'CVE-2008-0374', 'CVE-2008-1567', 'CVE-2008-2020', 'CVE-2008-2108', 'CVE-2008-2433', 'CVE-2008-3289', 'CVE-2008-3612', 'CVE-2008-4122', 'CVE-2008-4390', 'CVE-2008-4905', 'CVE-2008-4929', 'CVE-2008-5162', 'CVE-2008-6157', 'CVE-2008-6828', 'CVE-2009-0152', 'CVE-2009-0255', 'CVE-2009-0964', 'CVE-2009-1466', 'CVE-2009-1603', 'CVE-2009-2158', 'CVE-2009-2272', 'CVE-2009-2367', 'CVE-2009-3238', 'CVE-2009-3278', 'CVE-2019-8575', 'CVE-2020-12926', 'CVE-2020-7010', 'CVE-2021-33080', 'CVE-2021-3692', 'CVE-2022-29519', 'CVE-2022-29959', 'CVE-2022-30018', 'CVE-2022-30275', 'CVE-2022-30312', 'CVE-2022-31162', 'CVE-2022-31204', 'CVE-2022-35411']","['CVE-2002-0018', 'CVE-2002-0934', 'CVE-2004-0847', 'CVE-2004-2397', 'CVE-2005-0496', 'CVE-2005-1794', 'CVE-2006-5462', 'CVE-2006-7142', 'CVE-2007-0163', 'CVE-2007-0164', 'CVE-2007-5778', 'CVE-2008-2369', 'CVE-2009-1466', 'CVE-2020-3452', 'CVE-2020-7010', 'CVE-2021-33080', 'CVE-2022-29959', 'CVE-2022-29960', 'CVE-2022-29964', 'CVE-2022-30314']"
baseline,Technique,T1552.006,Unsecured Credentials: Group Policy Preferences,1,20,0,20,1,0.0,0.0,0.0,0.0,0.0,1.0,['CVE-2005-1835'],"['CVE-2000-0506', 'CVE-2001-1481', 'CVE-2001-1527', 'CVE-2001-1546', 'CVE-2002-0018', 'CVE-2002-0051', 'CVE-2002-1682', 'CVE-2002-1800', 'CVE-2004-2397', 'CVE-2005-2188', 'CVE-2005-2227', 'CVE-2008-0174', 'CVE-2008-2369', 'CVE-2008-6828', 'CVE-2009-0964', 'CVE-2009-1073', 'CVE-2009-1466', 'CVE-2009-2272', 'CVE-2022-29964', 'CVE-2022-30314']"
baseline,Technique,T1553,Subvert Trust Controls: Code Signing,87,20,5,15,82,0.25,0.05747126436781609,0.09345794392523364,0.049019607843137254,0.0,1.0,"['CVE-2001-0006', 'CVE-2001-1585', 'CVE-2002-0969', 'CVE-2002-2058', 'CVE-2004-1714', 'CVE-2005-2946', 'CVE-2005-4860', 'CVE-2005-4868', 'CVE-2005-4900', 'CVE-2006-3790', 'CVE-2006-4068', 'CVE-2006-5525', 'CVE-2006-6658', 'CVE-2006-6870', 'CVE-2007-2442', 'CVE-2007-3409', 'CVE-2007-4150', 'CVE-2007-5460', 'CVE-2007-5544', 'CVE-2007-5893', 'CVE-2007-6013', 'CVE-2007-6033', 'CVE-2008-0322', 'CVE-2008-0600', 'CVE-2008-0662', 'CVE-2008-1284', 'CVE-2008-1303', 'CVE-2008-1440', 'CVE-2008-1625', 'CVE-2008-1737', 'CVE-2008-1738', 'CVE-2008-2223', 'CVE-2008-2252', 'CVE-2008-2309', 'CVE-2008-2374', 'CVE-2008-3174', 'CVE-2008-3177', 'CVE-2008-3188', 'CVE-2008-3464', 'CVE-2008-3477', 'CVE-2008-3494', 'CVE-2008-3571', 'CVE-2008-3660', 'CVE-2008-3680', 'CVE-2008-3775', 'CVE-2008-3812', 'CVE-2008-3843', 'CVE-2008-4114', 'CVE-2008-5285', 'CVE-2008-5305', 'CVE-2008-5563', 'CVE-2009-0115', 'CVE-2009-0141', 'CVE-2009-1048', 'CVE-2009-1073', 'CVE-2009-3289', 'CVE-2009-3482', 'CVE-2009-3489', 'CVE-2009-3611', 'CVE-2009-3897', 'CVE-2009-3939', 'CVE-2010-4624', 'CVE-2012-6707', 'CVE-2017-15999', 'CVE-2019-14855', 'CVE-2020-13927', 'CVE-2020-15708', 'CVE-2020-25685', 'CVE-2020-3161', 'CVE-2020-3452', 'CVE-2020-3580', 'CVE-2020-9054', 'CVE-2021-21220', 'CVE-2021-21972', 'CVE-2021-22205', 'CVE-2021-30663', 'CVE-2021-30860', 'CVE-2021-37147', 'CVE-2021-37415', 'CVE-2022-23607', 'CVE-2022-24985', 'CVE-2022-29238', 'CVE-2022-29527', 'CVE-2022-30273', 'CVE-2022-30319', 'CVE-2022-30320', 'CVE-2022-45918']","['CVE-2000-0338', 'CVE-2000-1117', 'CVE-2002-0018', 'CVE-2004-0847', 'CVE-2005-0593', 'CVE-2005-0918', 'CVE-2005-2946', 'CVE-2007-0163', 'CVE-2007-4432', 'CVE-2008-0166', 'CVE-2008-3438', 'CVE-2009-3482', 'CVE-2009-3489', 'CVE-2010-2772', 'CVE-2014-1266', 'CVE-2019-10071', 'CVE-2019-14855', 'CVE-2020-15708', 'CVE-2022-29960', 'CVE-2022-31204']"
baseline,Technique,T1553.002,Subvert Trust Controls: Code Signing,80,20,5,15,75,0.25,0.0625,0.1,0.05263157894736842,0.0,1.0,"['CVE-2001-0006', 'CVE-2001-1585', 'CVE-2002-0969', 'CVE-2002-2058', 'CVE-2004-1714', 'CVE-2005-2946', 'CVE-2005-4860', 'CVE-2005-4868', 'CVE-2005-4900', 'CVE-2006-3790', 'CVE-2006-4068', 'CVE-2006-5525', 'CVE-2006-6658', 'CVE-2006-6870', 'CVE-2007-2442', 'CVE-2007-3409', 'CVE-2007-4150', 'CVE-2007-5460', 'CVE-2007-5544', 'CVE-2007-5893', 'CVE-2007-6013', 'CVE-2007-6033', 'CVE-2008-0322', 'CVE-2008-0600', 'CVE-2008-0662', 'CVE-2008-1284', 'CVE-2008-1303', 'CVE-2008-1440', 'CVE-2008-1625', 'CVE-2008-1737', 'CVE-2008-1738', 'CVE-2008-2223', 'CVE-2008-2252', 'CVE-2008-2309', 'CVE-2008-2374', 'CVE-2008-3174', 'CVE-2008-3177', 'CVE-2008-3188', 'CVE-2008-3464', 'CVE-2008-3477', 'CVE-2008-3494', 'CVE-2008-3571', 'CVE-2008-3660', 'CVE-2008-3680', 'CVE-2008-3775', 'CVE-2008-3812', 'CVE-2008-3843', 'CVE-2008-4114', 'CVE-2008-5285', 'CVE-2008-5305', 'CVE-2008-5563', 'CVE-2009-0115', 'CVE-2009-0141', 'CVE-2009-1048', 'CVE-2009-1073', 'CVE-2009-3289', 'CVE-2009-3482', 'CVE-2009-3489', 'CVE-2009-3611', 'CVE-2009-3897', 'CVE-2009-3939', 'CVE-2012-6707', 'CVE-2017-15999', 'CVE-2019-14855', 'CVE-2020-15708', 'CVE-2020-25685', 'CVE-2020-3161', 'CVE-2020-3452', 'CVE-2020-3580', 'CVE-2020-9054', 'CVE-2021-21220', 'CVE-2021-22205', 'CVE-2021-30663', 'CVE-2021-30860', 'CVE-2021-37147', 'CVE-2022-29527', 'CVE-2022-30273', 'CVE-2022-30319', 'CVE-2022-30320', 'CVE-2022-45918']","['CVE-2000-0338', 'CVE-2000-1117', 'CVE-2002-0018', 'CVE-2004-0847', 'CVE-2005-0593', 'CVE-2005-0918', 'CVE-2005-2946', 'CVE-2007-0163', 'CVE-2007-4432', 'CVE-2008-0166', 'CVE-2008-3438', 'CVE-2009-3482', 'CVE-2009-3489', 'CVE-2010-2772', 'CVE-2014-1266', 'CVE-2019-10071', 'CVE-2019-14855', 'CVE-2020-15708', 'CVE-2022-29960', 'CVE-2022-31204']"
baseline,Technique,T1553.004,Subvert Trust Controls: Install Root Certificate,7,20,1,19,6,0.05,0.14285714285714285,0.07407407407407408,0.038461538461538464,0.0,1.0,"['CVE-2010-4624', 'CVE-2020-13927', 'CVE-2021-21972', 'CVE-2021-37415', 'CVE-2022-23607', 'CVE-2022-24985', 'CVE-2022-29238']","['CVE-2000-1117', 'CVE-2001-0497', 'CVE-2002-0018', 'CVE-2003-0578', 'CVE-2004-0778', 'CVE-2005-0593', 'CVE-2005-1688', 'CVE-2005-2946', 'CVE-2006-5462', 'CVE-2007-0163', 'CVE-2007-4432', 'CVE-2008-0166', 'CVE-2008-3438', 'CVE-2009-3482', 'CVE-2009-3597', 'CVE-2012-5810', 'CVE-2014-1266', 'CVE-2019-14855', 'CVE-2022-24985', 'CVE-2022-29527']"
baseline,Technique,T1553.005,Subvert Trust Controls: Mark-of-the-Web Bypass,0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,[],"['CVE-2001-0004', 'CVE-2001-0643', 'CVE-2001-1410', 'CVE-2002-0018', 'CVE-2002-0025', 'CVE-2002-0722', 'CVE-2002-0725', 'CVE-2002-0934', 'CVE-2003-1025', 'CVE-2004-0761', 'CVE-2004-0847', 'CVE-2004-0892', 'CVE-2004-2227', 'CVE-2005-0587', 'CVE-2005-0918', 'CVE-2005-1575', 'CVE-2005-1688', 'CVE-2009-3482', 'CVE-2009-3489', 'CVE-2010-2076']"
baseline,Technique,T1554,Compromise Client Software Binary,19,20,2,18,17,0.1,0.10526315789473684,0.10256410256410256,0.05405405405405406,0.0,1.0,"['CVE-2001-0006', 'CVE-2002-0969', 'CVE-2004-1714', 'CVE-2005-4868', 'CVE-2007-5544', 'CVE-2007-6033', 'CVE-2008-0322', 'CVE-2008-0662', 'CVE-2009-0115', 'CVE-2009-0141', 'CVE-2009-1073', 'CVE-2009-3289', 'CVE-2009-3482', 'CVE-2009-3489', 'CVE-2009-3611', 'CVE-2009-3897', 'CVE-2009-3939', 'CVE-2020-15708', 'CVE-2022-29527']","['CVE-2000-0506', 'CVE-2001-0398', 'CVE-2002-0934', 'CVE-2002-1145', 'CVE-2002-1688', 'CVE-2002-2077', 'CVE-2003-0844', 'CVE-2005-1205', 'CVE-2005-1688', 'CVE-2005-1892', 'CVE-2008-0087', 'CVE-2008-2252', 'CVE-2008-3289', 'CVE-2008-3324', 'CVE-2008-3612', 'CVE-2009-3482', 'CVE-2010-2772', 'CVE-2019-9534', 'CVE-2020-15708', 'CVE-2022-33139']"
baseline,Technique,T1555,Credentials from Password Stores,5,20,0,20,5,0.0,0.0,0.0,0.0,0.0,1.0,"['CVE-2005-1835', 'CVE-2019-8575', 'CVE-2020-12926', 'CVE-2021-33080', 'CVE-2022-31162']","['CVE-2000-0254', 'CVE-2001-1483', 'CVE-2001-1527', 'CVE-2002-0018', 'CVE-2002-1739', 'CVE-2002-1800', 'CVE-2005-0496', 'CVE-2005-1688', 'CVE-2005-2160', 'CVE-2005-2188', 'CVE-2005-2227', 'CVE-2007-5626', 'CVE-2007-5778', 'CVE-2008-0174', 'CVE-2008-6828', 'CVE-2009-0964', 'CVE-2009-1466', 'CVE-2010-2772', 'CVE-2022-29959', 'CVE-2022-29964']"
baseline,Technique,T1555.001,Credentials from Password Stores: Keychain,4,20,0,20,4,0.0,0.0,0.0,0.0,0.0,1.0,"['CVE-2019-8575', 'CVE-2020-12926', 'CVE-2021-33080', 'CVE-2022-31162']","['CVE-2001-1483', 'CVE-2001-1527', 'CVE-2002-1739', 'CVE-2004-2397', 'CVE-2005-1688', 'CVE-2005-2160', 'CVE-2005-2188', 'CVE-2005-2227', 'CVE-2007-4961', 'CVE-2007-5778', 'CVE-2008-0174', 'CVE-2008-0662', 'CVE-2008-2369', 'CVE-2008-6828', 'CVE-2009-0964', 'CVE-2009-1466', 'CVE-2009-2272', 'CVE-2020-7010', 'CVE-2022-29959', 'CVE-2022-29964']"
baseline,Technique,T1555.002,Credentials from Password Stores: Securityd Memory,0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,[],"['CVE-2001-1481', 'CVE-2001-1483', 'CVE-2002-1739', 'CVE-2002-1800', 'CVE-2002-1910', 'CVE-2004-2397', 'CVE-2005-1828', 'CVE-2005-2160', 'CVE-2005-2188', 'CVE-2005-2227', 'CVE-2007-4961', 'CVE-2007-5778', 'CVE-2007-6013', 'CVE-2008-0174', 'CVE-2008-2369', 'CVE-2008-6828', 'CVE-2009-0964', 'CVE-2009-1466', 'CVE-2009-2272', 'CVE-2019-0039']"
baseline,Technique,T1558,Steal or Forge Kerberos Tickets: Kerberoasting,14,20,0,20,14,0.0,0.0,0.0,0.0,0.0,1.0,"['CVE-2000-0944', 'CVE-2005-0408', 'CVE-2005-3435', 'CVE-2007-0681', 'CVE-2007-4961', 'CVE-2020-4574', 'CVE-2022-29519', 'CVE-2022-29959', 'CVE-2022-30018', 'CVE-2022-30275', 'CVE-2022-30312', 'CVE-2022-31204', 'CVE-2022-35248', 'CVE-2022-35411']","['CVE-2000-0506', 'CVE-2001-1452', 'CVE-2002-0018', 'CVE-2002-1981', 'CVE-2003-1233', 'CVE-2004-0847', 'CVE-2004-1104', 'CVE-2005-2188', 'CVE-2007-2442', 'CVE-2008-0087', 'CVE-2008-1303', 'CVE-2008-1737', 'CVE-2008-2252', 'CVE-2008-4752', 'CVE-2008-5738', 'CVE-2010-2772', 'CVE-2020-7010', 'CVE-2022-30314', 'CVE-2022-30997', 'CVE-2022-33139']"
baseline,Technique,T1558.003,Steal or Forge Kerberos Tickets: Kerberoasting,14,20,0,20,14,0.0,0.0,0.0,0.0,0.0,1.0,"['CVE-2000-0944', 'CVE-2005-0408', 'CVE-2005-3435', 'CVE-2007-0681', 'CVE-2007-4961', 'CVE-2020-4574', 'CVE-2022-29519', 'CVE-2022-29959', 'CVE-2022-30018', 'CVE-2022-30275', 'CVE-2022-30312', 'CVE-2022-31204', 'CVE-2022-35248', 'CVE-2022-35411']","['CVE-2000-0506', 'CVE-2001-1452', 'CVE-2002-0018', 'CVE-2002-1981', 'CVE-2003-1233', 'CVE-2004-0847', 'CVE-2004-1104', 'CVE-2005-2188', 'CVE-2007-2442', 'CVE-2008-0087', 'CVE-2008-1303', 'CVE-2008-1737', 'CVE-2008-2252', 'CVE-2008-4752', 'CVE-2008-5738', 'CVE-2010-2772', 'CVE-2020-7010', 'CVE-2022-30314', 'CVE-2022-30997', 'CVE-2022-33139']"
baseline,Technique,T1559,Inter-Process Communication,0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,[],"['CVE-1999-1476', 'CVE-2000-0506', 'CVE-2001-0860', 'CVE-2002-1850', 'CVE-2005-3847', 'CVE-2006-2275', 'CVE-2007-5893', 'CVE-2008-0322', 'CVE-2008-1700', 'CVE-2008-2121', 'CVE-2008-3612', 'CVE-2009-0037', 'CVE-2009-0115', 'CVE-2009-0935', 'CVE-2009-1243', 'CVE-2009-1961', 'CVE-2009-2054', 'CVE-2020-0688', 'CVE-2020-3161', 'CVE-2022-35411']"
baseline,Technique,T1559.001,Inter-Process Communication: Component Object Model,0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,[],"['CVE-2000-1117', 'CVE-2002-1753', 'CVE-2002-1770', 'CVE-2004-0380', 'CVE-2004-0892', 'CVE-2005-0918', 'CVE-2005-1205', 'CVE-2005-1698', 'CVE-2008-0322', 'CVE-2008-1700', 'CVE-2008-2121', 'CVE-2008-3612', 'CVE-2008-5180', 'CVE-2008-5563', 'CVE-2009-2054', 'CVE-2020-0688', 'CVE-2020-3161', 'CVE-2020-3580', 'CVE-2020-8218', 'CVE-2022-35411']"
baseline,Technique,T1559.002,Inter-Process Communication: Dynamic Data Exchange,0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,[],"['CVE-2000-0254', 'CVE-2001-1410', 'CVE-2002-0018', 'CVE-2002-0722', 'CVE-2002-1145', 'CVE-2002-1770', 'CVE-2002-2077', 'CVE-2003-1233', 'CVE-2004-0380', 'CVE-2004-0892', 'CVE-2004-1104', 'CVE-2005-0918', 'CVE-2007-5893', 'CVE-2008-0087', 'CVE-2008-1700', 'CVE-2008-2049', 'CVE-2008-5180', 'CVE-2010-2076', 'CVE-2017-7440', 'CVE-2020-0688']"
baseline,Technique,T1560,Archive Collected Data,0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,[],"['CVE-1999-0168', 'CVE-2001-1483', 'CVE-2002-2058', 'CVE-2004-0778', 'CVE-2005-0496', 'CVE-2006-3790', 'CVE-2006-7142', 'CVE-2007-0163', 'CVE-2007-0164', 'CVE-2007-5626', 'CVE-2007-5778', 'CVE-2008-3289', 'CVE-2008-7109', 'CVE-2009-2272', 'CVE-2009-3482', 'CVE-2009-3611', 'CVE-2017-15999', 'CVE-2020-7010', 'CVE-2022-29238', 'CVE-2022-31204']"
baseline,Technique,T1560.002,Archive Collected Data: Archive via Library,0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,[],"['CVE-2000-1212', 'CVE-2001-1483', 'CVE-2001-1494', 'CVE-2001-1550', 'CVE-2002-1946', 'CVE-2003-0282', 'CVE-2003-0844', 'CVE-2004-0778', 'CVE-2006-7142', 'CVE-2007-0163', 'CVE-2007-0164', 'CVE-2007-5626', 'CVE-2008-7109', 'CVE-2009-3482', 'CVE-2009-3611', 'CVE-2021-21272', 'CVE-2022-23607', 'CVE-2022-29238', 'CVE-2022-31204', 'CVE-2022-36069']"
baseline,Technique,T1561,Disk Wipe,0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,[],"['CVE-2000-1218', 'CVE-2001-1452', 'CVE-2001-1483', 'CVE-2002-0018', 'CVE-2002-0725', 'CVE-2002-1145', 'CVE-2002-1372', 'CVE-2004-1714', 'CVE-2005-0496', 'CVE-2005-1688', 'CVE-2005-1892', 'CVE-2007-2442', 'CVE-2008-0087', 'CVE-2008-1737', 'CVE-2008-2252', 'CVE-2009-3611', 'CVE-2010-2772', 'CVE-2020-12926', 'CVE-2020-9054', 'CVE-2021-33080']"
baseline,Technique,T1562,Impair Defenses: Impair Command History Logging,104,20,4,16,100,0.2,0.038461538461538464,0.06451612903225806,0.03333333333333333,0.0,1.0,"['CVE-1999-0067', 'CVE-2000-1117', 'CVE-2001-1155', 'CVE-2001-1483', 'CVE-2001-1528', 'CVE-2002-0367', 'CVE-2002-0515', 'CVE-2002-1725', 'CVE-2002-1730', 'CVE-2002-1734', 'CVE-2002-2054', 'CVE-2002-2064', 'CVE-2003-0190', 'CVE-2003-1078', 'CVE-2004-0261', 'CVE-2004-0778', 'CVE-2004-1611', 'CVE-2004-2150', 'CVE-2004-2268', 'CVE-2005-0603', 'CVE-2005-1205', 'CVE-2005-1708', 'CVE-2005-1787', 'CVE-2005-2801', 'CVE-2005-3623', 'CVE-2006-3790', 'CVE-2006-4624', 'CVE-2006-5525', 'CVE-2006-6658', 'CVE-2006-6679', 'CVE-2006-6870', 'CVE-2007-1409', 'CVE-2007-2442', 'CVE-2007-2925', 'CVE-2007-3409', 'CVE-2007-5172', 'CVE-2007-5893', 'CVE-2008-0600', 'CVE-2008-1284', 'CVE-2008-1303', 'CVE-2008-1440', 'CVE-2008-1625', 'CVE-2008-1737', 'CVE-2008-1738', 'CVE-2008-2049', 'CVE-2008-2223', 'CVE-2008-2252', 'CVE-2008-2309', 'CVE-2008-2374', 'CVE-2008-3174', 'CVE-2008-3177', 'CVE-2008-3424', 'CVE-2008-3464', 'CVE-2008-3477', 'CVE-2008-3494', 'CVE-2008-3571', 'CVE-2008-3660', 'CVE-2008-3680', 'CVE-2008-3812', 'CVE-2008-3843', 'CVE-2008-4114', 'CVE-2008-4577', 'CVE-2008-4638', 'CVE-2008-5027', 'CVE-2008-5285', 'CVE-2008-5305', 'CVE-2008-5563', 'CVE-2008-5748', 'CVE-2008-5764', 'CVE-2008-6123', 'CVE-2008-6548', 'CVE-2008-7109', 'CVE-2009-0034', 'CVE-2009-2213', 'CVE-2009-2282', 'CVE-2009-2960', 'CVE-2009-3168', 'CVE-2009-3230', 'CVE-2009-3597', 'CVE-2009-3781', 'CVE-2010-4624', 'CVE-2020-13927', 'CVE-2020-3161', 'CVE-2020-3452', 'CVE-2020-3580', 'CVE-2020-9054', 'CVE-2021-21220', 'CVE-2021-21972', 'CVE-2021-22205', 'CVE-2021-25476', 'CVE-2021-30663', 'CVE-2021-30860', 'CVE-2021-37147', 'CVE-2021-37415', 'CVE-2021-44228', 'CVE-2022-0708', 'CVE-2022-1509', 'CVE-2022-23607', 'CVE-2022-24730', 'CVE-2022-24985', 'CVE-2022-29238', 'CVE-2022-31162', 'CVE-2022-36069', 'CVE-2022-45918']","['CVE-1999-0073', 'CVE-1999-1077', 'CVE-2000-0506', 'CVE-2001-1483', 'CVE-2001-1494', 'CVE-2002-1154', 'CVE-2002-1688', 'CVE-2002-1915', 'CVE-2004-0127', 'CVE-2004-0778', 'CVE-2005-1688', 'CVE-2007-0897', 'CVE-2007-5626', 'CVE-2008-2433', 'CVE-2008-5738', 'CVE-2009-2054', 'CVE-2009-3482', 'CVE-2009-3611', 'CVE-2022-29238', 'CVE-2022-36069']"
baseline,Technique,T1562.001,Impair Defenses: Disable or Modify Tools,7,20,0,20,7,0.0,0.0,0.0,0.0,0.0,1.0,"['CVE-2010-4624', 'CVE-2020-13927', 'CVE-2021-21972', 'CVE-2021-37415', 'CVE-2022-23607', 'CVE-2022-24985', 'CVE-2022-29238']","['CVE-2000-0506', 'CVE-2001-1483', 'CVE-2002-0018', 'CVE-2002-1981', 'CVE-2003-0844', 'CVE-2003-1233', 'CVE-2004-0761', 'CVE-2004-0778', 'CVE-2004-0892', 'CVE-2004-1714', 'CVE-2005-0918', 'CVE-2005-1688', 'CVE-2005-1892', 'CVE-2007-0897', 'CVE-2008-1737', 'CVE-2008-2252', 'CVE-2008-3464', 'CVE-2009-2299', 'CVE-2009-3482', 'CVE-2009-3489']"
baseline,Technique,T1562.002,Impair Defenses: Disable Windows Event Logging,8,20,0,20,8,0.0,0.0,0.0,0.0,0.0,1.0,"['CVE-2006-4624', 'CVE-2010-4624', 'CVE-2020-13927', 'CVE-2021-21972', 'CVE-2021-37415', 'CVE-2022-23607', 'CVE-2022-24985', 'CVE-2022-29238']","['CVE-2000-0506', 'CVE-2002-0018', 'CVE-2002-0051', 'CVE-2002-0367', 'CVE-2002-0725', 'CVE-2002-1671', 'CVE-2002-1869', 'CVE-2002-1915', 'CVE-2002-1981', 'CVE-2003-1233', 'CVE-2004-1714', 'CVE-2005-1688', 'CVE-2005-2027', 'CVE-2007-0897', 'CVE-2008-1737', 'CVE-2008-2433', 'CVE-2008-5027', 'CVE-2008-5738', 'CVE-2009-2540', 'CVE-2009-3482']"
baseline,Technique,T1562.003,Impair Defenses: Impair Command History Logging,97,20,3,17,94,0.15,0.030927835051546393,0.05128205128205128,0.02631578947368421,0.0,1.0,"['CVE-1999-0067', 'CVE-2000-1117', 'CVE-2001-1155', 'CVE-2001-1483', 'CVE-2001-1528', 'CVE-2002-0367', 'CVE-2002-0515', 'CVE-2002-1725', 'CVE-2002-1730', 'CVE-2002-1734', 'CVE-2002-2054', 'CVE-2002-2064', 'CVE-2003-0190', 'CVE-2003-1078', 'CVE-2004-0261', 'CVE-2004-0778', 'CVE-2004-1611', 'CVE-2004-2150', 'CVE-2004-2268', 'CVE-2005-0603', 'CVE-2005-1205', 'CVE-2005-1708', 'CVE-2005-1787', 'CVE-2005-2801', 'CVE-2005-3623', 'CVE-2006-3790', 'CVE-2006-4624', 'CVE-2006-5525', 'CVE-2006-6658', 'CVE-2006-6679', 'CVE-2006-6870', 'CVE-2007-1409', 'CVE-2007-2442', 'CVE-2007-2925', 'CVE-2007-3409', 'CVE-2007-5172', 'CVE-2007-5893', 'CVE-2008-0600', 'CVE-2008-1284', 'CVE-2008-1303', 'CVE-2008-1440', 'CVE-2008-1625', 'CVE-2008-1737', 'CVE-2008-1738', 'CVE-2008-2049', 'CVE-2008-2223', 'CVE-2008-2252', 'CVE-2008-2309', 'CVE-2008-2374', 'CVE-2008-3174', 'CVE-2008-3177', 'CVE-2008-3424', 'CVE-2008-3464', 'CVE-2008-3477', 'CVE-2008-3494', 'CVE-2008-3571', 'CVE-2008-3660', 'CVE-2008-3680', 'CVE-2008-3812', 'CVE-2008-3843', 'CVE-2008-4114', 'CVE-2008-4577', 'CVE-2008-4638', 'CVE-2008-5027', 'CVE-2008-5285', 'CVE-2008-5305', 'CVE-2008-5563', 'CVE-2008-5748', 'CVE-2008-5764', 'CVE-2008-6123', 'CVE-2008-6548', 'CVE-2008-7109', 'CVE-2009-0034', 'CVE-2009-2213', 'CVE-2009-2282', 'CVE-2009-2960', 'CVE-2009-3168', 'CVE-2009-3230', 'CVE-2009-3597', 'CVE-2009-3781', 'CVE-2020-3161', 'CVE-2020-3452', 'CVE-2020-3580', 'CVE-2020-9054', 'CVE-2021-21220', 'CVE-2021-22205', 'CVE-2021-25476', 'CVE-2021-30663', 'CVE-2021-30860', 'CVE-2021-37147', 'CVE-2021-44228', 'CVE-2022-0708', 'CVE-2022-1509', 'CVE-2022-24730', 'CVE-2022-31162', 'CVE-2022-36069', 'CVE-2022-45918']","['CVE-1999-0073', 'CVE-1999-1077', 'CVE-2000-0506', 'CVE-2001-1483', 'CVE-2001-1494', 'CVE-2002-1154', 'CVE-2002-1688', 'CVE-2002-1915', 'CVE-2004-0127', 'CVE-2004-0778', 'CVE-2005-1688', 'CVE-2007-0897', 'CVE-2007-5626', 'CVE-2008-2433', 'CVE-2008-5738', 'CVE-2009-2054', 'CVE-2009-3482', 'CVE-2009-3611', 'CVE-2022-29238', 'CVE-2022-36069']"
baseline,Technique,T1562.004,Impair Defenses: Disable or Modify System Firewall,7,20,0,20,7,0.0,0.0,0.0,0.0,0.0,1.0,"['CVE-2010-4624', 'CVE-2020-13927', 'CVE-2021-21972', 'CVE-2021-37415', 'CVE-2022-23607', 'CVE-2022-24985', 'CVE-2022-29238']","['CVE-2000-0506', 'CVE-2001-0682', 'CVE-2002-0018', 'CVE-2002-0515', 'CVE-2002-1484', 'CVE-2002-1981', 'CVE-2003-1233', 'CVE-2004-1714', 'CVE-2004-2252', 'CVE-2005-1827', 'CVE-2006-4342', 'CVE-2008-1160', 'CVE-2008-1700', 'CVE-2008-2121', 'CVE-2008-3494', 'CVE-2008-5563', 'CVE-2009-2299', 'CVE-2009-2540', 'CVE-2009-3482', 'CVE-2022-29953']"
